date,symbol,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2018-03-06 00:00:00+00:00,GOOGL,1100.9,1105.63,1094.5,1102.1,1169068,1100.9,1105.63,1094.5,1102.1,1169068,0.0,1.0
2018-03-07 00:00:00+00:00,GOOGL,1115.04,1116.2,1089.91,1092.82,1537429,1115.04,1116.2,1089.91,1092.82,1537429,0.0,1.0
2018-03-08 00:00:00+00:00,GOOGL,1129.38,1131.44,1117.2,1117.2,1510478,1129.38,1131.44,1117.2,1117.2,1510478,0.0,1.0
2018-03-09 00:00:00+00:00,GOOGL,1160.84,1161.0,1134.29,1139.5,2070174,1160.84,1161.0,1134.29,1139.5,2070174,0.0,1.0
2018-03-12 00:00:00+00:00,GOOGL,1165.93,1178.16,1159.2,1165.05,2129297,1165.93,1178.16,1159.2,1165.05,2129297,0.0,1.0
2018-03-13 00:00:00+00:00,GOOGL,1139.91,1178.0,1134.57,1171.83,2129435,1139.91,1178.0,1134.57,1171.83,2129435,0.0,1.0
2018-03-14 00:00:00+00:00,GOOGL,1148.89,1159.76,1142.35,1145.8,2033697,1148.89,1159.76,1142.35,1145.8,2033697,0.0,1.0
2018-03-15 00:00:00+00:00,GOOGL,1150.61,1162.5,1135.66,1149.57,1623868,1150.61,1162.5,1135.66,1149.57,1623868,0.0,1.0
2018-03-16 00:00:00+00:00,GOOGL,1134.42,1156.81,1131.36,1155.35,2654602,1134.42,1156.81,1131.36,1155.35,2654602,0.0,1.0
2018-03-19 00:00:00+00:00,GOOGL,1100.07,1119.37,1088.92,1117.76,3076349,1100.07,1119.37,1088.92,1117.76,3076349,0.0,1.0
2018-03-20 00:00:00+00:00,GOOGL,1095.8,1105.55,1082.42,1098.4,2709310,1095.8,1105.55,1082.42,1098.4,2709310,0.0,1.0
2018-03-21 00:00:00+00:00,GOOGL,1094.0,1108.7,1087.21,1092.57,1990515,1094.0,1108.7,1087.21,1092.57,1990515,0.0,1.0
2018-03-22 00:00:00+00:00,GOOGL,1053.15,1083.92,1049.64,1080.01,3418154,1053.15,1083.92,1049.64,1080.01,3418154,0.0,1.0
2018-03-23 00:00:00+00:00,GOOGL,1026.55,1066.78,1024.87,1051.37,2413517,1026.55,1066.78,1024.87,1051.37,2413517,0.0,1.0
2018-03-26 00:00:00+00:00,GOOGL,1054.09,1059.27,1010.58,1050.6,3272409,1054.09,1059.27,1010.58,1050.6,3272409,0.0,1.0
2018-03-27 00:00:00+00:00,GOOGL,1006.94,1064.54,997.62,1063.9,2940957,1006.94,1064.54,997.62,1063.9,2940957,0.0,1.0
2018-03-28 00:00:00+00:00,GOOGL,1005.18,1024.99,984.0,1001.91,3884943,1005.18,1024.99,984.0,1001.91,3884943,0.0,1.0
2018-03-29 00:00:00+00:00,GOOGL,1037.14,1048.05,1004.04,1011.21,3466876,1037.14,1048.05,1004.04,1011.21,3466876,0.0,1.0
2018-04-02 00:00:00+00:00,GOOGL,1012.63,1039.53,994.25,1027.62,3253387,1012.63,1039.53,994.25,1027.62,3253387,0.0,1.0
2018-04-03 00:00:00+00:00,GOOGL,1018.68,1025.0,997.245,1016.15,2566146,1018.68,1025.0,997.245,1016.15,2566146,0.0,1.0
2018-04-04 00:00:00+00:00,GOOGL,1029.71,1032.74,996.51,998.23,2536198,1029.71,1032.74,996.51,998.23,2536198,0.0,1.0
2018-04-05 00:00:00+00:00,GOOGL,1032.64,1046.71,1024.0,1046.39,1791761,1032.64,1046.71,1024.0,1046.39,1791761,0.0,1.0
2018-04-06 00:00:00+00:00,GOOGL,1009.95,1036.0,1006.25,1023.1,2006683,1009.95,1036.0,1006.25,1023.1,2006683,0.0,1.0
2018-04-09 00:00:00+00:00,GOOGL,1020.09,1044.59,1019.2,1020.04,1661012,1020.09,1044.59,1019.2,1020.04,1661012,0.0,1.0
2018-04-10 00:00:00+00:00,GOOGL,1036.5,1041.21,1015.41,1030.26,1836678,1036.5,1041.21,1015.41,1030.26,1836678,0.0,1.0
2018-04-11 00:00:00+00:00,GOOGL,1025.06,1035.87,1019.2,1032.0,1703015,1025.06,1035.87,1019.2,1032.0,1703015,0.0,1.0
2018-04-12 00:00:00+00:00,GOOGL,1037.29,1044.65,1026.05,1031.47,1644794,1037.29,1044.65,1026.05,1031.47,1644794,0.0,1.0
2018-04-13 00:00:00+00:00,GOOGL,1036.04,1052.98,1030.15,1046.89,1270461,1036.04,1052.98,1030.15,1046.89,1270461,0.0,1.0
2018-04-16 00:00:00+00:00,GOOGL,1046.1,1051.43,1033.92,1045.55,1488822,1046.1,1051.43,1033.92,1045.55,1488822,0.0,1.0
2018-04-17 00:00:00+00:00,GOOGL,1079.36,1085.0,1057.09,1061.2,2729197,1079.36,1085.0,1057.09,1061.2,2729197,0.0,1.0
2018-04-18 00:00:00+00:00,GOOGL,1075.39,1082.0,1070.52,1079.01,1556298,1075.39,1082.0,1070.52,1079.01,1556298,0.0,1.0
2018-04-19 00:00:00+00:00,GOOGL,1089.45,1097.51,1069.02,1069.02,1994247,1089.45,1097.51,1069.02,1069.02,1994247,0.0,1.0
2018-04-20 00:00:00+00:00,GOOGL,1077.32,1094.75,1072.1,1084.27,2121692,1077.32,1094.75,1072.1,1084.27,2121692,0.0,1.0
2018-04-23 00:00:00+00:00,GOOGL,1073.81,1088.0,1066.68,1082.98,3479496,1073.81,1088.0,1066.68,1082.98,3479496,0.0,1.0
2018-04-24 00:00:00+00:00,GOOGL,1022.64,1064.49,1012.86,1059.2,6411038,1022.64,1064.49,1012.86,1059.2,6411038,0.0,1.0
2018-04-25 00:00:00+00:00,GOOGL,1022.99,1036.07,1017.01,1029.75,2893047,1022.99,1036.07,1017.01,1029.75,2893047,0.0,1.0
2018-04-26 00:00:00+00:00,GOOGL,1043.31,1052.02,1020.45,1033.22,2546332,1043.31,1052.02,1020.45,1033.22,2546332,0.0,1.0
2018-04-27 00:00:00+00:00,GOOGL,1031.45,1051.69,1027.59,1045.54,2037263,1031.45,1051.69,1027.59,1045.54,2037263,0.0,1.0
2018-04-30 00:00:00+00:00,GOOGL,1018.58,1038.37,1018.3,1034.42,1724632,1018.58,1038.37,1018.3,1034.42,1724632,0.0,1.0
2018-05-01 00:00:00+00:00,GOOGL,1040.75,1041.73,1010.61,1016.3,1766256,1040.75,1041.73,1010.61,1016.3,1766256,0.0,1.0
2018-05-02 00:00:00+00:00,GOOGL,1026.05,1043.98,1023.16,1034.0,1734872,1026.05,1043.98,1023.16,1034.0,1734872,0.0,1.0
2018-05-03 00:00:00+00:00,GOOGL,1026.3,1030.69,1007.89,1025.37,1964066,1026.3,1030.69,1007.89,1025.37,1964066,0.0,1.0
2018-05-04 00:00:00+00:00,GOOGL,1051.0,1051.88,1018.05,1019.61,1844600,1051.0,1051.88,1018.05,1019.61,1844600,0.0,1.0
2018-05-07 00:00:00+00:00,GOOGL,1059.46,1065.0,1050.27,1053.89,1719971,1059.46,1065.0,1050.27,1053.89,1719971,0.0,1.0
2018-05-08 00:00:00+00:00,GOOGL,1058.59,1065.23,1051.64,1064.62,1301524,1058.59,1065.23,1051.64,1064.62,1301524,0.0,1.0
2018-05-09 00:00:00+00:00,GOOGL,1088.95,1094.0,1062.11,1064.1,2357979,1088.95,1094.0,1062.11,1064.1,2357979,0.0,1.0
2018-05-10 00:00:00+00:00,GOOGL,1105.47,1109.41,1093.88,1095.0,1820676,1105.47,1109.41,1093.88,1095.0,1820676,0.0,1.0
2018-05-11 00:00:00+00:00,GOOGL,1103.38,1109.01,1097.22,1100.41,1525218,1103.38,1109.01,1097.22,1100.41,1525218,0.0,1.0
2018-05-14 00:00:00+00:00,GOOGL,1106.6,1118.15,1104.8,1105.57,1966893,1106.6,1118.15,1104.8,1105.57,1966893,0.0,1.0
2018-05-15 00:00:00+00:00,GOOGL,1084.87,1099.12,1078.78,1096.9,1786926,1084.87,1099.12,1078.78,1096.9,1786926,0.0,1.0
2018-05-16 00:00:00+00:00,GOOGL,1084.09,1094.38,1081.63,1085.09,1281406,1084.09,1094.38,1081.63,1085.09,1281406,0.0,1.0
2018-05-17 00:00:00+00:00,GOOGL,1081.26,1091.0,1076.42,1081.46,1286907,1081.26,1091.0,1076.42,1081.46,1286907,0.0,1.0
2018-05-18 00:00:00+00:00,GOOGL,1069.64,1073.73,1064.68,1066.0,1774149,1069.64,1073.73,1064.68,1066.0,1774149,0.0,1.0
2018-05-21 00:00:00+00:00,GOOGL,1084.01,1093.3,1078.0,1079.0,1258999,1084.01,1093.3,1078.0,1079.0,1258999,0.0,1.0
2018-05-22 00:00:00+00:00,GOOGL,1075.31,1091.8,1072.26,1089.8,1111299,1075.31,1091.8,1072.26,1089.8,1111299,0.0,1.0
2018-05-23 00:00:00+00:00,GOOGL,1085.96,1088.0,1066.96,1070.0,1186998,1085.96,1088.0,1066.96,1070.0,1186998,0.0,1.0
2018-05-24 00:00:00+00:00,GOOGL,1085.45,1087.12,1072.3,1086.9,1030194,1085.45,1087.12,1072.3,1086.9,1030194,0.0,1.0
2018-05-25 00:00:00+00:00,GOOGL,1084.08,1089.57,1082.6,1086.55,1111161,1084.08,1089.57,1082.6,1086.55,1111161,0.0,1.0
2018-05-29 00:00:00+00:00,GOOGL,1068.07,1081.34,1063.08,1076.0,1803805,1068.07,1081.34,1063.08,1076.0,1803805,0.0,1.0
2018-05-30 00:00:00+00:00,GOOGL,1077.47,1078.99,1066.55,1073.48,1434282,1077.47,1078.99,1066.55,1073.48,1434282,0.0,1.0
2018-05-31 00:00:00+00:00,GOOGL,1100.0,1110.0,1078.0,1082.0,3968362,1100.0,1110.0,1078.0,1082.0,3968362,0.0,1.0
2018-06-01 00:00:00+00:00,GOOGL,1135.0,1138.16,1112.01,1112.87,3160100,1135.0,1138.16,1112.01,1112.87,3160100,0.0,1.0
2018-06-04 00:00:00+00:00,GOOGL,1153.04,1157.86,1137.0,1138.5,2237701,1153.04,1157.86,1137.0,1138.5,2237701,0.0,1.0
2018-06-05 00:00:00+00:00,GOOGL,1151.02,1161.1,1147.46,1154.66,1648222,1151.02,1161.1,1147.46,1154.66,1648222,0.0,1.0
2018-06-06 00:00:00+00:00,GOOGL,1146.95,1154.71,1136.32,1152.77,1746719,1146.95,1154.71,1136.32,1152.77,1746719,0.0,1.0
2018-06-07 00:00:00+00:00,GOOGL,1134.42,1145.87,1126.12,1144.58,1805388,1134.42,1145.87,1126.12,1144.58,1805388,0.0,1.0
2018-06-08 00:00:00+00:00,GOOGL,1132.71,1138.78,1123.23,1131.21,1364226,1132.71,1138.78,1123.23,1131.21,1364226,0.0,1.0
2018-06-11 00:00:00+00:00,GOOGL,1140.9,1147.74,1131.4,1132.94,1239770,1140.9,1147.74,1131.4,1132.94,1239770,0.0,1.0
2018-06-12 00:00:00+00:00,GOOGL,1148.19,1148.75,1141.02,1141.02,1304612,1148.19,1148.75,1141.02,1141.02,1304612,0.0,1.0
2018-06-13 00:00:00+00:00,GOOGL,1144.23,1155.64,1143.38,1152.28,1715074,1144.23,1155.64,1143.38,1152.28,1715074,0.0,1.0
2018-06-14 00:00:00+00:00,GOOGL,1160.11,1165.99,1150.6,1152.21,1771120,1160.11,1165.99,1150.6,1152.21,1771120,0.0,1.0
2018-06-15 00:00:00+00:00,GOOGL,1159.27,1163.91,1153.69,1159.92,2221891,1159.27,1163.91,1153.69,1159.92,2221891,0.0,1.0
2018-06-18 00:00:00+00:00,GOOGL,1183.58,1184.13,1151.0,1152.69,1651913,1183.58,1184.13,1151.0,1152.69,1651913,0.0,1.0
2018-06-19 00:00:00+00:00,GOOGL,1178.69,1182.81,1161.61,1170.11,2364127,1178.69,1182.81,1161.61,1170.11,2364127,0.0,1.0
2018-06-20 00:00:00+00:00,GOOGL,1184.07,1201.49,1182.03,1183.3,2584260,1184.07,1201.49,1182.03,1183.3,2584260,0.0,1.0
2018-06-21 00:00:00+00:00,GOOGL,1169.44,1190.33,1163.48,1185.51,2248277,1169.44,1190.33,1163.48,1185.51,2248277,0.0,1.0
2018-06-22 00:00:00+00:00,GOOGL,1169.29,1175.0,1159.65,1171.49,1711003,1169.29,1175.0,1159.65,1171.49,1711003,0.0,1.0
2018-06-25 00:00:00+00:00,GOOGL,1139.28,1155.99,1119.9,1155.0,2884131,1139.28,1155.99,1119.9,1155.0,2884131,0.0,1.0
2018-06-26 00:00:00+00:00,GOOGL,1132.62,1146.87,1129.0,1144.14,1734414,1132.62,1146.87,1129.0,1144.14,1734414,0.0,1.0
2018-06-27 00:00:00+00:00,GOOGL,1116.94,1146.21,1116.7,1136.0,1726866,1116.94,1146.21,1116.7,1136.0,1726866,0.0,1.0
2018-06-28 00:00:00+00:00,GOOGL,1126.78,1134.0,1106.07,1112.39,1486675,1126.78,1134.0,1106.07,1112.39,1486675,0.0,1.0
2018-06-29 00:00:00+00:00,GOOGL,1129.19,1141.36,1127.02,1132.31,1578116,1129.19,1141.36,1127.02,1132.31,1578116,0.0,1.0
2018-07-02 00:00:00+00:00,GOOGL,1142.11,1142.99,1106.6,1115.35,1161040,1142.11,1142.99,1106.6,1115.35,1161040,0.0,1.0
2018-07-03 00:00:00+00:00,GOOGL,1116.28,1149.91,1114.43,1149.42,822394,1116.28,1149.91,1114.43,1149.42,822394,0.0,1.0
2018-07-05 00:00:00+00:00,GOOGL,1141.29,1144.14,1123.12,1124.6,1429710,1141.29,1144.14,1123.12,1124.6,1429710,0.0,1.0
2018-07-06 00:00:00+00:00,GOOGL,1155.08,1156.2,1137.24,1141.77,1090967,1155.08,1156.2,1137.24,1141.77,1090967,0.0,1.0
2018-07-09 00:00:00+00:00,GOOGL,1167.28,1167.93,1157.23,1160.0,1079201,1167.28,1167.93,1157.23,1160.0,1079201,0.0,1.0
2018-07-10 00:00:00+00:00,GOOGL,1167.14,1173.5,1162.56,1169.99,1066704,1167.14,1173.5,1162.56,1169.99,1066704,0.0,1.0
2018-07-11 00:00:00+00:00,GOOGL,1171.46,1180.44,1155.37,1155.62,1662633,1171.46,1180.44,1155.37,1155.62,1662633,0.0,1.0
2018-07-12 00:00:00+00:00,GOOGL,1201.26,1201.99,1173.1,1174.86,2207431,1201.26,1201.99,1173.1,1174.86,2207431,0.0,1.0
2018-07-13 00:00:00+00:00,GOOGL,1204.42,1210.44,1195.29,1202.8,1631857,1204.42,1210.44,1195.29,1202.8,1631857,0.0,1.0
2018-07-16 00:00:00+00:00,GOOGL,1196.51,1208.71,1193.4,1203.81,1339237,1196.51,1208.71,1193.4,1203.81,1339237,0.0,1.0
2018-07-17 00:00:00+00:00,GOOGL,1213.08,1218.76,1182.0,1182.74,2008133,1213.08,1218.76,1182.0,1182.74,2008133,0.0,1.0
2018-07-18 00:00:00+00:00,GOOGL,1212.91,1221.59,1204.56,1208.53,1947397,1212.91,1221.59,1204.56,1208.53,1947397,0.0,1.0
2018-07-19 00:00:00+00:00,GOOGL,1199.1,1216.48,1197.73,1206.65,1916892,1199.1,1216.48,1197.73,1206.65,1916892,0.0,1.0
2018-07-20 00:00:00+00:00,GOOGL,1197.88,1210.77,1196.59,1199.24,1898376,1197.88,1210.77,1196.59,1199.24,1898376,0.0,1.0
2018-07-23 00:00:00+00:00,GOOGL,1211.0,1215.1,1192.01,1195.66,3272304,1211.0,1215.1,1192.01,1195.66,3272304,0.0,1.0
2018-07-24 00:00:00+00:00,GOOGL,1258.15,1275.0,1244.14,1271.0,5380032,1258.15,1275.0,1244.14,1271.0,5380032,0.0,1.0
2018-07-25 00:00:00+00:00,GOOGL,1275.94,1278.24,1249.05,1252.62,2575437,1275.94,1278.24,1249.05,1252.62,2575437,0.0,1.0
2018-07-26 00:00:00+00:00,GOOGL,1285.5,1287.4,1263.0,1267.18,2734302,1285.5,1287.4,1263.0,1267.18,2734302,0.0,1.0
2018-07-27 00:00:00+00:00,GOOGL,1252.89,1291.44,1244.49,1289.12,2418090,1252.89,1291.44,1244.49,1289.12,2418090,0.0,1.0
2018-07-30 00:00:00+00:00,GOOGL,1230.04,1252.89,1224.17,1245.05,2194837,1230.04,1252.89,1224.17,1245.05,2194837,0.0,1.0
2018-07-31 00:00:00+00:00,GOOGL,1227.22,1241.21,1216.19,1231.71,1969111,1227.22,1241.21,1216.19,1231.71,1969111,0.0,1.0
2018-08-01 00:00:00+00:00,GOOGL,1232.99,1245.9,1224.94,1239.11,1849740,1232.99,1245.9,1224.94,1239.11,1849740,0.0,1.0
2018-08-02 00:00:00+00:00,GOOGL,1241.13,1244.41,1218.06,1218.5,1735180,1241.13,1244.41,1218.06,1218.5,1735180,0.0,1.0
2018-08-03 00:00:00+00:00,GOOGL,1238.16,1246.52,1229.42,1245.18,1063244,1238.16,1246.52,1229.42,1245.18,1063244,0.0,1.0
2018-08-06 00:00:00+00:00,GOOGL,1237.67,1242.46,1230.53,1241.61,1105916,1237.67,1242.46,1230.53,1241.61,1105916,0.0,1.0
2018-08-07 00:00:00+00:00,GOOGL,1255.84,1266.08,1251.8,1252.01,2125256,1255.84,1266.08,1251.8,1252.01,2125256,0.0,1.0
2018-08-08 00:00:00+00:00,GOOGL,1261.33,1271.72,1252.12,1256.72,1718664,1261.33,1271.72,1252.12,1256.72,1718664,0.0,1.0
2018-08-09 00:00:00+00:00,GOOGL,1264.46,1271.96,1260.1,1262.73,1366318,1264.46,1271.96,1260.1,1262.73,1366318,0.0,1.0
2018-08-10 00:00:00+00:00,GOOGL,1252.51,1261.2,1247.16,1259.18,1334387,1252.51,1261.2,1247.16,1259.18,1334387,0.0,1.0
2018-08-13 00:00:00+00:00,GOOGL,1248.64,1265.97,1247.03,1251.2,1380882,1248.64,1265.97,1247.03,1251.2,1380882,0.0,1.0
2018-08-14 00:00:00+00:00,GOOGL,1258.14,1260.59,1239.54,1252.5,1403991,1258.14,1260.59,1239.54,1252.5,1403991,0.0,1.0
2018-08-15 00:00:00+00:00,GOOGL,1232.22,1251.98,1226.24,1244.28,1852558,1232.22,1251.98,1226.24,1244.28,1852558,0.0,1.0
2018-08-16 00:00:00+00:00,GOOGL,1224.06,1243.7,1219.63,1241.99,1608799,1224.06,1243.7,1219.63,1241.99,1608799,0.0,1.0
2018-08-17 00:00:00+00:00,GOOGL,1215.85,1226.95,1204.0,1222.04,1654629,1215.85,1226.95,1204.0,1222.04,1654629,0.0,1.0
2018-08-20 00:00:00+00:00,GOOGL,1221.95,1225.91,1208.7,1220.66,1111173,1221.95,1225.91,1208.7,1220.66,1111173,0.0,1.0
2018-08-21 00:00:00+00:00,GOOGL,1217.41,1232.76,1215.03,1223.02,1154093,1217.41,1232.76,1215.03,1223.02,1154093,0.0,1.0
2018-08-22 00:00:00+00:00,GOOGL,1221.75,1226.53,1213.22,1214.22,1114832,1221.75,1226.53,1213.22,1214.22,1114832,0.0,1.0
2018-08-23 00:00:00+00:00,GOOGL,1221.16,1235.17,1219.35,1219.88,1233347,1221.16,1235.17,1219.35,1219.88,1233347,0.0,1.0
2018-08-24 00:00:00+00:00,GOOGL,1236.75,1237.4,1221.42,1226.0,1222653,1236.75,1237.4,1221.42,1226.0,1222653,0.0,1.0
2018-08-27 00:00:00+00:00,GOOGL,1256.27,1257.87,1240.68,1244.14,1428992,1256.27,1257.87,1240.68,1244.14,1428992,0.0,1.0
2018-08-28 00:00:00+00:00,GOOGL,1245.86,1256.56,1242.97,1255.9,1366516,1245.86,1256.56,1242.97,1255.9,1366516,0.0,1.0
2018-08-29 00:00:00+00:00,GOOGL,1264.65,1267.17,1252.8,1255.0,1846615,1264.65,1267.17,1252.8,1255.0,1846615,0.0,1.0
2018-08-30 00:00:00+00:00,GOOGL,1254.44,1269.49,1247.21,1263.4,1505219,1254.44,1269.49,1247.21,1263.4,1505219,0.0,1.0
2018-08-31 00:00:00+00:00,GOOGL,1231.8,1252.55,1225.75,1252.21,2115424,1231.8,1252.55,1225.75,1252.21,2115424,0.0,1.0
2018-09-04 00:00:00+00:00,GOOGL,1211.31,1227.87,1206.56,1222.52,2072869,1211.31,1227.87,1206.56,1222.52,2072869,0.0,1.0
2018-09-05 00:00:00+00:00,GOOGL,1199.1,1214.87,1175.34,1209.22,2699394,1199.1,1214.87,1175.34,1209.22,2699394,0.0,1.0
2018-09-06 00:00:00+00:00,GOOGL,1183.99,1198.99,1163.61,1198.57,2342722,1183.99,1198.99,1163.61,1198.57,2342722,0.0,1.0
2018-09-07 00:00:00+00:00,GOOGL,1177.59,1188.55,1169.27,1172.0,1633190,1177.59,1188.55,1169.27,1172.0,1633190,0.0,1.0
2018-09-10 00:00:00+00:00,GOOGL,1175.06,1186.66,1170.61,1184.2,1383938,1175.06,1186.66,1170.61,1184.2,1383938,0.0,1.0
2018-09-11 00:00:00+00:00,GOOGL,1189.99,1190.94,1165.95,1171.1,1462688,1189.99,1190.94,1165.95,1171.1,1462688,0.0,1.0
2018-09-12 00:00:00+00:00,GOOGL,1171.6,1190.69,1166.16,1182.0,1785833,1171.6,1190.69,1166.16,1182.0,1785833,0.0,1.0
2018-09-13 00:00:00+00:00,GOOGL,1182.14,1187.86,1169.22,1179.7,2003418,1182.14,1187.86,1169.22,1179.7,2003418,0.0,1.0
2018-09-14 00:00:00+00:00,GOOGL,1177.98,1188.0,1173.52,1188.0,1208767,1177.98,1188.0,1173.52,1188.0,1208767,0.0,1.0
2018-09-17 00:00:00+00:00,GOOGL,1159.83,1181.82,1158.45,1177.77,1704790,1159.83,1181.82,1158.45,1177.77,1704790,0.0,1.0
2018-09-18 00:00:00+00:00,GOOGL,1167.11,1181.33,1161.42,1162.66,1615701,1167.11,1181.33,1161.42,1162.66,1615701,0.0,1.0
2018-09-19 00:00:00+00:00,GOOGL,1174.27,1176.27,1158.62,1168.96,1298084,1174.27,1176.27,1158.62,1168.96,1298084,0.0,1.0
2018-09-20 00:00:00+00:00,GOOGL,1191.57,1194.0,1176.25,1180.67,1462455,1191.57,1194.0,1176.25,1180.67,1462455,0.0,1.0
2018-09-21 00:00:00+00:00,GOOGL,1172.12,1196.58,1172.06,1194.92,4561119,1172.12,1196.58,1172.06,1194.92,4561119,0.0,1.0
2018-09-24 00:00:00+00:00,GOOGL,1179.56,1185.19,1151.5,1159.41,1557479,1179.56,1185.19,1151.5,1159.41,1557479,0.0,1.0
2018-09-25 00:00:00+00:00,GOOGL,1193.89,1196.86,1174.09,1184.25,1657809,1193.89,1196.86,1174.09,1184.25,1657809,0.0,1.0
2018-09-26 00:00:00+00:00,GOOGL,1194.06,1207.24,1185.4,1193.69,1882524,1194.06,1207.24,1185.4,1193.69,1882524,0.0,1.0
2018-09-27 00:00:00+00:00,GOOGL,1207.36,1216.86,1198.05,1200.0,1813652,1207.36,1216.86,1198.05,1200.0,1813652,0.0,1.0
2018-09-28 00:00:00+00:00,GOOGL,1207.08,1208.45,1197.83,1204.09,1780759,1207.08,1208.45,1197.83,1204.09,1780759,0.0,1.0
2018-10-01 00:00:00+00:00,GOOGL,1208.53,1224.2,1203.19,1213.0,1659364,1208.53,1224.2,1203.19,1213.0,1659364,0.0,1.0
2018-10-02 00:00:00+00:00,GOOGL,1207.64,1224.52,1199.66,1206.67,2008956,1207.64,1224.52,1199.66,1206.67,2008956,0.0,1.0
2018-10-03 00:00:00+00:00,GOOGL,1211.53,1214.18,1202.15,1212.0,1312686,1211.53,1214.18,1202.15,1212.0,1312686,0.0,1.0
2018-10-04 00:00:00+00:00,GOOGL,1177.07,1205.9,1163.85,1205.03,2328778,1177.07,1205.9,1163.85,1205.03,2328778,0.0,1.0
2018-10-05 00:00:00+00:00,GOOGL,1167.83,1182.0,1154.32,1176.0,1593012,1167.83,1182.0,1154.32,1176.0,1593012,0.0,1.0
2018-10-08 00:00:00+00:00,GOOGL,1155.92,1175.86,1135.4,1160.0,2309539,1155.92,1175.86,1135.4,1160.0,2309539,0.0,1.0
2018-10-09 00:00:00+00:00,GOOGL,1145.17,1161.55,1144.17,1151.31,1684728,1145.17,1161.55,1144.17,1151.31,1684728,0.0,1.0
2018-10-10 00:00:00+00:00,GOOGL,1092.16,1137.02,1091.51,1136.4,2949006,1092.16,1137.02,1091.51,1136.4,2949006,0.0,1.0
2018-10-11 00:00:00+00:00,GOOGL,1090.74,1116.06,1075.89,1079.04,3384775,1090.74,1116.06,1075.89,1079.04,3384775,0.0,1.0
2018-10-12 00:00:00+00:00,GOOGL,1120.54,1125.83,1095.03,1119.64,2468920,1120.54,1125.83,1095.03,1119.64,2468920,0.0,1.0
2018-10-15 00:00:00+00:00,GOOGL,1102.44,1121.8,1098.22,1118.0,1503956,1102.44,1121.8,1098.22,1118.0,1503956,0.0,1.0
2018-10-16 00:00:00+00:00,GOOGL,1133.08,1136.37,1111.75,1113.48,1918879,1133.08,1136.37,1111.75,1113.48,1918879,0.0,1.0
2018-10-17 00:00:00+00:00,GOOGL,1127.59,1147.0,1114.0,1140.0,1782614,1127.59,1147.0,1114.0,1140.0,1782614,0.0,1.0
2018-10-18 00:00:00+00:00,GOOGL,1097.91,1132.35,1086.34,1130.0,2307596,1097.91,1132.35,1086.34,1130.0,2307596,0.0,1.0
2018-10-19 00:00:00+00:00,GOOGL,1105.18,1120.95,1097.03,1103.71,2064289,1105.18,1120.95,1097.03,1103.71,2064289,0.0,1.0
2018-10-22 00:00:00+00:00,GOOGL,1111.37,1121.69,1100.0,1112.51,1355842,1111.37,1121.69,1100.0,1112.51,1355842,0.0,1.0
2018-10-23 00:00:00+00:00,GOOGL,1114.91,1118.0,1079.01,1091.29,1884255,1114.91,1118.0,1079.01,1091.29,1884255,0.0,1.0
2018-10-24 00:00:00+00:00,GOOGL,1057.12,1116.62,1055.06,1115.0,2464295,1057.12,1116.62,1055.06,1115.0,2464295,0.0,1.0
2018-10-25 00:00:00+00:00,GOOGL,1103.59,1117.82,1075.55,1080.3,3647814,1103.59,1117.82,1075.55,1080.3,3647814,0.0,1.0
2018-10-26 00:00:00+00:00,GOOGL,1083.75,1117.0,1042.23,1048.33,5321883,1083.75,1117.0,1042.23,1048.33,5321883,0.0,1.0
2018-10-29 00:00:00+00:00,GOOGL,1034.73,1108.83,1007.2,1096.54,4064452,1034.73,1108.83,1007.2,1096.54,4064452,0.0,1.0
2018-10-30 00:00:00+00:00,GOOGL,1049.51,1050.9,1013.97,1020.01,2988418,1049.51,1050.9,1013.97,1020.01,2988418,0.0,1.0
2018-10-31 00:00:00+00:00,GOOGL,1090.58,1108.0,1068.2,1068.2,3545821,1090.58,1108.0,1068.2,1068.2,3545821,0.0,1.0
2018-11-01 00:00:00+00:00,GOOGL,1085.98,1099.9,1077.82,1091.4,2006575,1085.98,1099.9,1077.82,1091.4,2006575,0.0,1.0
2018-11-02 00:00:00+00:00,GOOGL,1071.49,1098.0,1067.66,1089.0,2172215,1071.49,1098.0,1067.66,1089.0,2172215,0.0,1.0
2018-11-05 00:00:00+00:00,GOOGL,1055.73,1073.35,1034.0,1072.53,2267870,1055.73,1073.35,1034.0,1072.53,2267870,0.0,1.0
2018-11-06 00:00:00+00:00,GOOGL,1069.57,1079.82,1053.61,1055.02,1433013,1069.57,1079.82,1053.61,1055.02,1433013,0.0,1.0
2018-11-07 00:00:00+00:00,GOOGL,1108.24,1109.93,1080.59,1083.49,2169392,1108.24,1109.93,1080.59,1083.49,2169392,0.0,1.0
2018-11-08 00:00:00+00:00,GOOGL,1094.63,1108.22,1084.36,1107.3,1685193,1094.63,1108.22,1084.36,1107.3,1685193,0.0,1.0
2018-11-09 00:00:00+00:00,GOOGL,1077.02,1088.35,1064.26,1084.02,1743298,1077.02,1088.35,1064.26,1084.02,1743298,0.0,1.0
2018-11-12 00:00:00+00:00,GOOGL,1049.36,1074.1,1040.35,1073.13,1700091,1049.36,1074.1,1040.35,1073.13,1700091,0.0,1.0
